,image_id_initial,image_id_final,jar,week,species,treatment,replicate,individual_id,surface_area_cm2_initial,surface_area_cm2_final,length_cm_initial,length_cm_final,length_pixels_initial,length_pixels_final,surface_area_px2_initial,surface_area_px2_final,width_cm_initial,width_cm_final,width_pixels_initial,width_pixels_final,pixels_per_cm_initial,pixels_per_cm_final,pixels2_per_cm2_initial,pixels2_per_cm2_final,notes_initial,notes_final
767,IMG_9861-resized,IMG_0019-resized,19,4,Pacific,7.7A0.5,1,1Bk,0.94,0.98,1.29,1.31,112.61,73.35,7102,3069.5,1.1,1.2,95.59,67.47,87,56,7569,3136,,
768,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,3Pu,2.61,2.71,2.31,2.36,203.09,188.48,20214.5,17323,1.58,1.59,139.46,127.12,88,80,7744,6400,,
769,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,3Pk,1.72,1.84,1.83,1.99,161.24,159.45,13317,11807,1.41,1.45,123.69,116.16,88,80,7744,6400,,used initial image to identify
770,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,3Gr,2.06,2.19,1.98,2.1,174.59,167.84,15945,13984.5,1.47,1.51,129.25,121.02,88,80,7744,6400,,
771,IMG_9852-resized,2019_08_08_0093-resized,20,2,Olympia,7.7C,2,3Bl,1.42,1.54,1.67,1.71,147,140.12,11026.5,10376.5,1.14,1.36,100.24,111.13,88,82,7744,6724,,used initial image to identify
772,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Wh,1.23,1.3,1.52,1.55,133.41,123.97,9505,8290,1.07,1.1,93.92,87.8,88,80,7744,6400,,used initial image to identify
773,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Rd,1.08,1.2,1.41,1.44,124.04,115.57,8368,7657,1.1,1.2,96.84,95.89,88,80,7744,6400,,
774,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Pu,1.39,1.46,1.59,1.59,139.64,126.92,10787.5,9347,1.36,1.4,120.07,111.63,88,80,7744,6400,,
775,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Pk,1.2,1.28,1.46,1.53,128.75,122.67,9267,8162.5,1.16,1.25,101.95,99.85,88,80,7744,6400,,
776,IMG_9852-resized,2019_08_08_0093-resized,20,2,Olympia,7.7C,2,2Or,1.15,1.22,1.46,1.46,128.5,120.07,8900.5,8185,1.12,1.19,98.48,97.42,88,82,7744,6724,,new growth erased by computer
777,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Gr,1.74,1.91,1.76,1.87,154.9,149.21,13480,12250.5,1.42,1.52,124.84,121.83,88,80,7744,6400,,
778,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Bl,1.35,1.44,1.6,1.62,140.46,129.76,10490,9239,1.24,1.31,109.13,104.4,88,80,7744,6400,,
779,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,2Bk,1.51,1.61,1.79,1.84,157.81,147.11,11714.5,10326.5,1.25,1.23,110.14,98.62,88,80,7744,6400,,used initial image to identify
780,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Wh,1.13,1.19,1.38,1.42,121.43,113.21,8770.5,7640.5,1.12,1.18,98.88,94.51,88,80,7744,6400,,
781,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Rd,1.02,1.05,1.24,1.26,109.11,100.42,7923,6723.5,1.09,1.09,96.01,87.11,88,80,7744,6400,,
782,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Pu,0.82,0.83,1.28,1.27,112.7,101.87,6376,5288,0.92,0.94,80.61,75,88,80,7744,6400,,
783,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Pk,1,1.14,1.3,1.41,114.27,113.05,7724.5,7320.5,1.11,1.12,97.42,89.49,88,80,7744,6400,,
784,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Or,1.41,1.48,1.67,1.66,147.36,132.83,10925,9457.5,1.11,1.14,97.86,91.24,88,80,7744,6400,,
785,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Gr,0.97,1.06,1.36,1.45,119.54,116.04,7537.5,6763.5,1.07,1.1,93.81,87.97,88,80,7744,6400,,
786,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Bl,1.17,1.21,1.55,1.57,136.19,125.26,9041.5,7758.5,1.08,1.11,95.26,88.46,88,80,7744,6400,,
787,IMG_9852-resized,2019_08_08_0076-resized,20,2,Olympia,7.7C,2,1Bk,1.27,1.35,1.55,1.6,136.65,128.02,9831,8631.5,1.21,1.25,106.25,100.08,88,80,7744,6400,,
788,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,3Pu,1.35,1.57,1.69,1.84,150.27,147.09,10713,10056.5,1.3,1.42,115.62,113.64,89,80,7921,6400,,
789,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,3Pk,1.41,1.67,1.71,1.79,152.07,143.39,11165,10691,1.33,1.46,118.19,116.76,89,80,7921,6400,,
790,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,3Gr,1.79,2.47,1.93,2.36,171.4,188.9,14163,15782,1.35,1.54,119.82,123.56,89,80,7921,6400,,
791,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,3Bl,1.23,1.4,1.71,1.86,152.05,148.95,9757.5,8985.5,1.08,1.13,96.05,90.43,89,80,7921,6400,,
792,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,2Wh,1.09,1.26,1.51,1.73,134.09,138.19,8624,8077.5,1.06,1.13,94.19,90.38,89,80,7921,6400,,
793,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,2Rd,0.77,0.9,1.33,1.48,118.46,118.11,6131,5728.5,0.93,1.01,82.46,80.92,89,80,7921,6400,,
794,IMG_9862-resized,2019_08_08_0095-resized,20,2,Pacific,7.7C,2,2Pu,0.77,0.79,1.13,1.14,100.32,94.79,6084.5,5411.5,0.94,0.95,83.82,78.57,89,83,7921,6889,,used initial image to identify
795,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,2Pk,0.78,0.91,1.14,1.24,101.12,99.04,6190,5801,1,1.07,89.27,85.87,89,80,7921,6400,,
796,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,2Or,1.12,1.34,1.49,1.73,132.98,138.29,8870,8594.5,1.1,1.16,97.53,93.01,89,80,7921,6400,,
797,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,2Gr,0.85,0.98,1.23,1.3,109.88,103.82,6743,6255,0.96,0.99,85.56,79.4,89,80,7921,6400,,used initial image to identify
798,IMG_9862-resized,2019_08_08_0095-resized,20,2,Pacific,7.7C,2,2Bl,0.78,0.84,1.19,1.29,105.7,107.38,6211,5814.5,0.96,1.01,85.44,83.73,89,83,7921,6889,,used initial image to identify
799,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,2Bk,0.73,0.94,1.25,1.43,111.65,114.06,5773,6025.5,0.83,1.08,73.68,86.33,89,80,7921,6400,,
800,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Wh,0.56,0.61,1.18,1.27,105.31,101.24,4432.5,3912,0.69,0.74,61.27,59.03,89,80,7921,6400,,
801,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Rd,0.66,0.74,1.22,1.21,108.6,97.01,5195.5,4746.5,0.94,1.02,83.82,81.57,89,80,7921,6400,,used initial image to identify
802,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Pu,0.45,0.49,0.87,0.9,77.34,72.01,3586,3108,0.7,0.73,62.2,58.69,89,80,7921,6400,,
803,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Pk,0.57,0.65,1.03,1.17,91.44,93.81,4516,4160.5,0.74,0.81,65.49,64.64,89,80,7921,6400,,
804,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Or,0.63,0.89,1.04,1.36,92.76,109.07,4993.5,5712.5,0.97,0.99,86.28,79.06,89,80,7921,6400,,
805,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Gr,0.38,0.44,0.91,1.03,80.78,82.33,2987.5,2830.5,0.58,0.68,51.62,54.41,89,80,7921,6400,,
806,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Bl,0.53,0.62,1,1.03,89.27,82.46,4231.5,3955.5,0.81,0.91,71.85,72.42,89,80,7921,6400,,
807,IMG_9862-resized,2019_08_08_0075-resized,20,2,Pacific,7.7C,2,1Bk,0.54,0.56,0.93,0.97,83.01,77.9,4238.5,3590.5,0.75,0.78,67.01,62.43,89,80,7921,6400,,used initial image to identify
808,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,3Pu,0.97,NA,1.33,NA,116.11,NA,7364,NA,1.02,NA,88.6,NA,87,NA,7569,NA,,NA
809,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,3Pk,0.97,NA,1.28,NA,110.94,NA,7320.5,NA,1.07,NA,92.91,NA,87,NA,7569,NA,,NA
810,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,3Gr,1.36,NA,1.58,NA,137.44,NA,10320.5,NA,1.19,NA,103.95,NA,87,NA,7569,NA,,NA
811,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,3Bl,2.13,NA,1.95,NA,170,NA,16157.5,NA,1.62,NA,141.11,NA,87,NA,7569,NA,,NA
812,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Wh,1.39,NA,1.63,NA,142.24,NA,10488.5,NA,1.2,NA,104.22,NA,87,NA,7569,NA,,NA
813,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Rd,2.3,NA,1.92,NA,167.17,NA,17379,NA,1.67,NA,145.24,NA,87,NA,7569,NA,,NA
814,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Pu,1.16,NA,1.45,NA,126.21,NA,8761,NA,1.08,NA,94.34,NA,87,NA,7569,NA,,NA
815,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Pk,1.4,NA,1.65,NA,143.12,NA,10609.5,NA,1.2,NA,104.4,NA,87,NA,7569,NA,,NA
816,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Or,2.04,NA,1.92,NA,166.87,NA,15422,NA,1.48,NA,128.39,NA,87,NA,7569,NA,,NA
817,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Gr,1.18,NA,1.54,NA,133.93,NA,8930,NA,1.13,NA,98.62,NA,87,NA,7569,NA,,NA
818,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Bl,1.01,NA,1.27,NA,110.45,NA,7668.5,NA,1.21,NA,105.38,NA,87,NA,7569,NA,,NA
819,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,2Bk,1.33,NA,1.61,NA,140.04,NA,10095,NA,1.25,NA,108.85,NA,87,NA,7569,NA,,NA
820,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Wh,2.3,NA,1.99,NA,173.33,NA,17394,NA,1.75,NA,152.64,NA,87,NA,7569,NA,,NA
821,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Rd,1.71,NA,1.75,NA,152.59,NA,12921,NA,1.39,NA,120.74,NA,87,NA,7569,NA,,NA
822,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Pu,0.84,NA,1.21,NA,105.11,NA,6384,NA,1,NA,86.98,NA,87,NA,7569,NA,,NA
823,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Pk,0.87,NA,1.26,NA,109.33,NA,6548,NA,0.97,NA,84.48,NA,87,NA,7569,NA,,NA
824,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Or,1.34,NA,1.55,NA,135.07,NA,10173,NA,1.27,NA,110.17,NA,87,NA,7569,NA,,NA
825,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Gr,1.27,NA,1.49,NA,129.63,NA,9641.5,NA,1.1,NA,95.67,NA,87,NA,7569,NA,,NA
826,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Bl,0.97,NA,1.34,NA,116.3,NA,7359,NA,1,NA,87.24,NA,87,NA,7569,NA,,NA
827,IMG_9854-resized,NA,21,4,Olympia,7.7A0.2,5,1Bk,1.09,NA,1.43,NA,124.33,NA,8250.5,NA,1.05,NA,91.09,NA,87,NA,7569,NA,,NA
828,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,3Pu,0.54,0.53,1.13,1.12,99.54,65.12,4161.5,1793,0.75,0.74,66.31,42.95,88,58,7744,3364,,
829,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,3Pk,1.14,1.16,1.41,1.43,123.81,82.98,8860,3903,1.26,1.3,110.68,75.69,88,58,7744,3364,,used initial image to identify
830,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,3Gr,1.12,1.11,1.53,1.59,134.97,92.2,8642,3736.5,1.12,1.02,98.84,59.41,88,58,7744,3364,,
831,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,3Bl,0.91,0.92,1.46,1.5,128.71,87.09,7040,3106.5,0.93,0.96,82.15,55.79,88,58,7744,3364,,used initial image to identify
832,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Wh,0.48,0.63,1.05,1.08,92.31,62.8,3734.5,2103,0.63,0.81,55.44,47.07,88,58,7744,3364,,used initial image to identify
833,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Rd,1.02,1,1.56,1.46,136.96,84.48,7929.5,3380,0.97,1.08,85.09,62.8,88,58,7744,3364,,
834,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Pu,0.73,0.67,1.28,1.28,112.68,74.52,5647.5,2261,0.91,0.78,80.45,45,88,58,7744,3364,,used initial image to identify
835,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Pk,0.67,0.67,1.12,1.14,98.68,66.21,5163,2255.5,0.88,0.91,77.08,52.55,88,58,7744,3364,,
836,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Or,1.44,1.55,1.63,1.64,143.13,95.04,11121,5200.5,1.32,1.42,116.21,82.57,88,58,7744,3364,,
837,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Gr,0.79,0.74,1.33,1.31,117.34,75.8,6092,2481.5,0.87,0.82,76.54,47.38,88,58,7744,3364,,
838,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Bl,0.51,0.5,1.19,1.15,104.31,66.53,3952,1692.5,0.64,0.63,56.01,36.77,88,58,7744,3364,,used initial image to identify
839,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,2Bk,1.05,1.06,1.42,1.4,125.4,81.15,8169.5,3561.5,1.2,1.17,105.22,68.07,88,58,7744,3364,,
840,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Wh,0.58,0.61,1.05,1.1,92.31,63.98,4498,2065,0.82,0.82,72.42,47.54,88,58,7744,3364,,used initial image to identify
841,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Rd,0.62,0.65,1.18,1.18,104.24,68.62,4795.5,2174.5,0.85,0.89,74.43,51.66,88,58,7744,3364,,used initial image to identify
842,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Pu,0.63,0.64,1.11,1.12,97.74,64.82,4907.5,2141.5,0.79,0.8,69.35,46.4,88,58,7744,3364,,used initial image to identify
843,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Pk,0.53,0.45,1,0.89,88.02,51.48,4120,1502,0.77,0.78,68.15,45.18,88,58,7744,3364,,used initial image to identify
844,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Or,0.44,0.43,0.96,0.95,84.34,55.15,3443.5,1430,0.69,0.68,60.42,39.56,88,58,7744,3364,,used initial image to identify
845,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Gr,0.47,0.47,1.06,0.97,93.48,56.14,3678,1571,0.72,0.71,63.63,41.44,88,58,7744,3364,,used initial image to identify
846,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Bl,0.62,0.66,1.16,1.18,102.4,68.62,4805.5,2213,0.82,0.89,72.2,51.66,88,58,7744,3364,,
847,IMG_9868-resized,IMG_0008-resized,21,4,Pacific,7.7A0.2,5,1Bk,0.69,0.7,1.12,1.12,98.67,64.78,5377.5,2360,0.91,0.92,79.71,53.24,88,58,7744,3364,,used initial image to identify
848,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,3Pu,1.58,1.68,1.72,1.79,101.77,137.64,5490,9972,1.25,1.28,73.93,98.35,59,77,3481,5929,,
849,IMG_9856-resized,2019_08_08_0066-resized,22,2,Olympia,8.0C,1,3Pk,1.8,1.96,1.73,1.72,102.18,132.61,6259.5,11604,1.52,1.52,89.56,117.32,59,77,3481,5929,,
850,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,3Gr,1.95,2.29,1.75,1.98,103.45,152.55,6799,13568,1.52,1.68,89.5,129.02,59,77,3481,5929,,
851,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,3Bl,1.5,1.57,1.81,1.86,106.89,143.2,5228.5,9310.5,1.18,1.23,69.66,94.37,59,77,3481,5929,,
852,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Wh,2.9,3.14,2.27,2.35,133.84,181.08,10082.5,18641.5,1.76,1.86,103.81,143.39,59,77,3481,5929,,
853,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Rd,1.76,1.97,1.82,1.99,107.56,153.58,6118,11670.5,1.41,1.5,83.02,115.12,59,77,3481,5929,,
854,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Pu,0.92,1.1,1.24,1.39,73.05,107.34,3216,6543.5,1.13,1.12,66.76,86.4,59,77,3481,5929,,
855,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Pk,1.3,1.37,1.57,1.57,92.89,120.84,4527,8149.5,1.23,1.27,72.57,97.62,59,77,3481,5929,,
856,IMG_9856-resized,2019_08_08_0066-resized,22,2,Olympia,8.0C,1,2Or,3.39,3.68,2.24,2.42,132.44,186.1,11799.5,21802,2.08,2.14,122.48,164.84,59,77,3481,5929,,
857,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Gr,2.21,2.45,1.93,2.05,113.7,157.7,7704,14513,1.56,1.66,91.84,127.82,59,77,3481,5929,,
858,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Bl,1.03,1.15,1.35,1.45,79.65,111.31,3574.5,6832.5,1.09,1.18,64.5,90.61,59,77,3481,5929,,
859,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,2Bk,1.25,1.37,1.53,1.58,90.48,121.49,4359,8144.5,1.13,1.21,66.76,92.91,59,77,3481,5929,,
860,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Wh,1.06,1.12,1.41,1.5,83.35,115.75,3704,6612,1.02,1.09,59.91,83.55,59,77,3481,5929,,
861,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Rd,1.07,1.14,1.35,1.4,79.43,107.56,3725.5,6776,1.11,1.16,65.62,89.14,59,77,3481,5929,,
862,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Pu,0.77,0.87,1.2,1.31,70.6,100.7,2678.5,5147.5,0.88,0.94,51.86,72.2,59,77,3481,5929,,
863,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Pk,1.26,1.34,1.58,1.63,93.19,125.32,4396,7940.5,1.05,1.11,62.07,85.15,59,77,3481,5929,,
864,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Or,0.8,0.82,1.14,1.19,67.54,91.39,2785.5,4837.5,1.04,1.02,61.33,78.77,59,77,3481,5929,,
865,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Gr,0.83,0.9,1.38,1.4,81.54,108.17,2905,5335,0.88,0.93,52,71.59,59,77,3481,5929,,
866,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Bl,0.87,0.94,1.32,1.38,78.03,106.23,3017.5,5561,0.96,1.01,56.86,77.52,59,77,3481,5929,,
867,IMG_9856-resized,2019_08_08_0061-resized,22,2,Olympia,8.0C,1,1Bk,0.93,0.98,1.27,1.28,74.69,98.9,3247.5,5814,1,1.04,59.09,80.11,59,77,3481,5929,,
868,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,3Pu,1.56,1.66,1.79,1.92,157.78,147.76,12115,9860.5,1.36,1.37,120.07,105.55,88,77,7744,5929,,
869,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,3Pk,1.38,1.64,1.68,1.8,147.63,138.52,10678.5,9697,1.14,1.32,100.21,101.49,88,77,7744,5929,,
870,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,3Gr,0.98,0.95,1.52,1.47,134.2,113.37,7560,5629,0.98,0.98,86.56,75.59,88,77,7744,5929,,
871,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,3Bl,1.52,1.57,1.65,1.7,145.61,130.59,11777.5,9303.5,1.45,1.5,128,115.6,88,77,7744,5929,,
872,IMG_9869-resized,2019_08_08_0067-resized,22,2,Pacific,8.0C,1,2Wh,1.31,1.39,1.48,1.55,130.67,119.47,10113,8262,1.26,1.41,111.04,108.23,88,77,7744,5929,,
873,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,2Rd,1.5,1.61,1.87,1.98,164.35,152.12,11635,9530.5,1.29,1.3,113.85,100.24,88,77,7744,5929,,
874,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,2Pu,1.12,1.19,1.53,1.52,134.4,116.9,8661.5,7065.5,1.02,1.13,89.89,87.3,88,77,7744,5929,,
875,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,2Pk,1.21,1.26,1.65,1.64,144.81,126.62,9401,7449.5,1.22,1.24,107.17,95.48,88,77,7744,5929,,
876,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,2Or,1.24,1.25,1.64,1.65,144.4,126.83,9626,7410,1.16,1.17,102.42,90.43,88,77,7744,5929,,
877,IMG_9869-resized,2019_08_08_0067-resized,22,2,Pacific,8.0C,1,2Gr,1.02,1.13,1.47,1.52,129.63,117.15,7913,6683,1.05,1.11,92.2,85.16,88,77,7744,5929,,
878,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,2Bl,0.78,0.81,1.26,1.28,111.07,98.39,6063,4827.5,0.91,0.92,79.71,70.77,88,77,7744,5929,,
879,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,2Bk,1.09,1.17,1.38,1.5,121.62,115.12,8421.5,6929.5,1.04,1.06,91.92,82,88,77,7744,5929,,
880,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Wh,0.54,0.58,0.97,1.03,85.49,79.18,4156,3459,0.76,0.82,67.07,63.29,88,77,7744,5929,,
881,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Rd,0.58,0.67,1.14,1.2,100.44,92.11,4509,3977,0.78,0.83,68.25,63.63,88,77,7744,5929,,
882,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Pu,0.43,0.45,0.93,0.94,81.71,72.72,3364.5,2647.5,0.66,0.67,57.78,51.88,88,77,7744,5929,,
883,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Pk,0.47,0.5,1.14,1.16,100.72,89.09,3627.5,2961.5,0.65,0.68,56.82,52.09,88,77,7744,5929,,
884,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Or,0.64,0.63,1.14,1.12,100.17,86.35,4971.5,3706,0.82,0.76,72.47,58.24,88,77,7744,5929,,
885,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Gr,0.51,0.55,0.92,0.98,80.62,75.24,3946,3234.5,0.82,0.85,72.07,65.3,88,77,7744,5929,,
886,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Bl,0.47,0.5,0.94,0.99,83.01,76.42,3620,2946.5,0.72,0.74,63.13,57.14,88,77,7744,5929,,
887,IMG_9869-resized,2019_08_08_0060-resized,22,2,Pacific,8.0C,1,1Bk,0.46,0.51,0.96,0.97,84.91,74.43,3598,3045.5,0.69,0.73,61.03,55.95,88,77,7744,5929,,
888,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,3Pu,1.77,2,1.93,1.95,168.12,116.93,13371,7196.5,1.33,1.47,115.8,88.41,87,60,7569,3600,,
889,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,3Pk,1.67,1.84,1.71,1.73,149.2,104.05,12672,6610.5,1.36,1.54,118.15,92.4,87,60,7569,3600,,
890,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,3Gr,3.14,3.25,2.2,2.22,191.38,133.06,23795.5,11717,2.04,2.08,177.28,125.1,87,60,7569,3600,,
891,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,3Bl,2.09,1.95,1.84,1.76,160.35,105.3,15845.5,7032.5,1.58,1.55,137.42,92.89,87,60,7569,3600,,
892,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,2Wh,1.73,1.75,1.77,1.76,154.03,105.38,13126.5,6293.5,1.41,1.53,123.08,91.59,87,60,7569,3600,,
893,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,2Rd,2.8,3.03,2.43,2.55,211.01,152.8,21174.5,10906,1.58,1.74,137.24,104.36,87,60,7569,3600,,
894,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,2Pu,1.47,1.39,1.71,1.65,148.49,98.81,11161,5003.5,1.23,1.2,107.06,72.11,87,60,7569,3600,,
895,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,2Pk,1.57,1.47,1.61,1.57,140,94.02,11902.5,5276.5,1.34,1.29,116.76,77.16,87,60,7569,3600,,
896,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,2Or,1.29,1.22,1.55,1.49,135.06,89.63,9779,4397,1.13,1.1,97.98,66.1,87,60,7569,3600,,
897,IMG_9857-resized,IMG_0004-resized,23,4,Olympia,8.0A0.2,2,2Gr,1.28,1.19,1.58,1.51,137.23,90.8,9669.5,4274,1.21,1.25,105.57,74.95,87,60,7569,3600,,
