Jar,Species,Number,Individual.ID,Initial_wetweight,Date,Treatment,Week,Whole.Organism.Weight,Shell.Weight,Tissue.Weight,Respiration,Feeding.calcification,Dead
29,Olympia,16,2Wh,0.552,9/6/2019,8.0A0.2,6,NA,0.45,0.058,,,
29,Pacific,16,2Wh,0.33,9/6/2019,8.0A0.2,6,NA,0.331,0.09,,,
29,Olympia,20,3Bl,0.304,9/6/2019,8.0A0.2,6,NA,0.2476,0.0362,,,
29,Pacific,20,3Bl,0.49,9/6/2019,8.0A0.2,6,NA,0.5391,0.1234,X,,
29,Olympia,17,3Gr,0.459,9/6/2019,8.0A0.2,6,NA,0.421,0.049,,,
29,Pacific,17,3Gr,0.37,9/6/2019,8.0A0.2,6,NA,0.316,0.086,,,
29,Pacific,18,3Pk,0.39,9/6/2019,8.0A0.2,6,NA,0.35,0.067,,,
29,Olympia,18,3Pk,0.767,9/6/2019,8.0A0.2,6,NA,0.6763,0.1244,X,,
29,Olympia,19,3Pu,0.659,9/6/2019,8.0A0.2,6,NA,0.5311,0.1187,X,,
29,Pacific,19,3Pu,0.47,9/6/2019,8.0A0.2,6,NA,0.417,0.112,,,
30,Pacific,6,1Bk,0.16,9/5/2019,7.7C,6,NA,0.135,0.016,,,
30,Olympia,6,1Bk,0.246,9/5/2019,7.7C,6,NA,0.24,0.028,,,
30,Pacific,4,1Bl,0.11,9/5/2019,7.7C,6,NA,0.078,0.019,,,
30,Olympia,4,1Bl,0.397,9/5/2019,7.7C,6,NA,0.3683,0.037,,,
30,Olympia,1,1Gr,0.296,9/5/2019,7.7C,6,NA,0.241,0.034,,,
30,Pacific,1,1Gr,0.14,9/5/2019,7.7C,6,NA,0.112,0.027,,,
30,Pacific,5,1Or,0.08,9/5/2019,7.7C,6,NA,NA,NA,,,X
30,Olympia,5,1Or,0.18,9/5/2019,7.7C,6,NA,NA,NA,,,X
30,Olympia,2,1Pk,0.204,9/5/2019,7.7C,6,NA,0.164,0.022,,,
30,Pacific,2,1Pk,0.11,9/5/2019,7.7C,6,NA,NA,NA,,,x
30,Pacific,3,1Pu,0.08,9/5/2019,7.7C,6,NA,0.072,0.015,,,
30,Olympia,3,1Pu,0.193,9/5/2019,7.7C,6,NA,NA,NA,,,X
30,Olympia,7,1Rd,0.387,9/5/2019,7.7C,6,NA,0.3303,0.0475,,,
30,Pacific,7,1Rd,0.17,9/5/2019,7.7C,6,NA,0.115,0.023,,,
30,Olympia,8,1Wh,0.398,9/5/2019,7.7C,6,NA,0.329,0.042,,,
30,Pacific,8,1Wh,0.11,9/5/2019,7.7C,6,NA,0.122,0.019,,,
30,Olympia,14,2Bk,0.291,9/5/2019,7.7C,6,NA,NA,NA,,,X
30,Olympia,12,2Bl,0.328,9/5/2019,7.7C,6,NA,0.287,0.054,,,
30,Pacific,12,2Bl,0.24,9/5/2019,7.7C,6,NA,0.235,0.054,,,
30,Olympia,9,2Gr,0.564,9/5/2019,7.7C,6,NA,0.475,0.076,X,,
30,Pacific,9,2Gr,0.22,9/5/2019,7.7C,6,NA,0.21,0.05,,,
30,Olympia,13,2Or,0.169,9/5/2019,7.7C,6,NA,0.128,0.019,,,
30,Pacific,13,2Or,0.37,9/5/2019,7.7C,6,NA,0.283,0.042,,,
30,Olympia,10,2Pk,0.241,9/5/2019,7.7C,6,NA,0.2061,0.0129,,,
30,Pacific,10,2Pk,0.26,9/5/2019,7.7C,6,NA,0.268,0.063,,,
30,Olympia,11,2Pu,0.21,9/5/2019,7.7C,6,NA,0.148,0.019,X,,
30,Pacific,11,2Pu,0.19,9/5/2019,7.7C,6,NA,0.187,0.038,,,
30,Olympia,15,2Rd,0.253,9/5/2019,7.7C,6,NA,0.2068,0.038,,,
30,Pacific,15,2Rd,0.36,9/5/2019,7.7C,6,NA,0.248,0.066,,,
30,Olympia,16,2Wh,0.248,9/5/2019,7.7C,6,NA,0.205,0.026,,,
30,Pacific,16,2Wh,0.26,9/5/2019,7.7C,6,NA,0.204,0.055,,,
30,Olympia,20,3Bl,0.369,9/5/2019,7.7C,6,NA,0.325,0.048,,,
30,Pacific,20,3Bl,0.4,9/5/2019,7.7C,6,NA,0.399,0.111,,,
30,Olympia,17,3Gr,0.419,9/5/2019,7.7C,6,NA,0.346,0.05,,,
30,Pacific,17,3Gr,0.33,9/5/2019,7.7C,6,NA,0.248,0.058,X,,
30,Pacific,18,3Pk,0.44,9/5/2019,7.7C,6,NA,NA,NA,,,X
30,Olympia,18,3Pk,0.251,9/5/2019,7.7C,6,NA,NA,NA,,,X
30,Olympia,19,3Pu,0.388,9/5/2019,7.7C,6,NA,0.298,0.066,,,
30,Pacific,19,3Pu,0.59,9/5/2019,7.7C,6,NA,0.498,0.121,X,,
31,Olympia,6,1Bk,0.28,8/22/2019,8.0C,4,NA,0.237,0.024,,,
31,Pacific,6,1Bk,0.22,8/22/2019,8.0C,4,NA,0.159,0.031,,,
31,Olympia,4,1Bl,0.206,8/22/2019,8.0C,4,NA,0.1701,0.0244,,,
31,Pacific,4,1Bl,0.08,8/22/2019,8.0C,4,NA,0.0462,0.0099,,,
31,Olympia,1,1Gr,0.174,8/22/2019,8.0C,4,NA,0.14,0.017,,,
31,Pacific,1,1Gr,0.07,8/22/2019,8.0C,4,NA,0.048,0.006,,,
31,Olympia,5,1Or,0.186,8/22/2019,8.0C,4,NA,0.1721,0.0337,,,
31,Pacific,5,1Or,0.24,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Pacific,2,1Pk,0.12,8/22/2019,8.0C,4,NA,0.0873,0.0165,,,
31,Olympia,2,1Pk,0.179,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Pacific,3,1Pu,0.15,8/22/2019,8.0C,4,NA,0.1728,0.0376,,,
31,Olympia,3,1Pu,0.229,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Olympia,7,1Rd,0.201,8/22/2019,8.0C,4,NA,0.158,0.0213,,,
31,Pacific,7,1Rd,0.22,8/22/2019,8.0C,4,NA,0.1585,0.0292,,,
31,Pacific,8,1Wh,0.14,8/22/2019,8.0C,4,NA,0.1172,0.03,,,
31,Olympia,8,1Wh,0.575,8/22/2019,8.0C,4,NA,0.518,0.073,,,
31,Pacific,14,2Bk,0.29,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Olympia,14,2Bk,0.602,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Olympia,12,2Bl,0.393,8/22/2019,8.0C,4,NA,0.35,0.035,,,
31,Pacific,12,2Bl,0.18,8/22/2019,8.0C,4,NA,0.139,0.035,,,
31,Pacific,9,2Gr,0.13,8/22/2019,8.0C,4,NA,0.0821,0.0182,,,
31,Olympia,9,2Gr,0.171,8/22/2019,8.0C,4,NA,0.157,0.021,,,
31,Olympia,13,2Or,0.238,8/22/2019,8.0C,4,NA,0.193,0.029,X,,
31,Pacific,13,2Or,0.31,8/22/2019,8.0C,4,NA,0.261,0.041,X,,
31,Olympia,10,2Pk,0.232,8/22/2019,8.0C,4,NA,0.184,0.003,,,
31,Pacific,10,2Pk,0.18,8/22/2019,8.0C,4,NA,0.19,0.042,,,
31,Olympia,11,2Pu,0.373,8/22/2019,8.0C,4,NA,0.312,0.051,,,
31,Pacific,11,2Pu,0.15,8/22/2019,8.0C,4,NA,0.278,0.043,,,
31,Olympia,15,2Rd,0.339,8/22/2019,8.0C,4,NA,0.295,0.045,X,,
31,Pacific,15,2Rd,0.21,8/22/2019,8.0C,4,NA,0.194,0.04,,,
31,Pacific,16,2Wh,0.27,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Olympia,16,2Wh,0.571,8/22/2019,8.0C,4,NA,NA,NA,,X,X
31,Olympia,20,3Bl,0.464,8/22/2019,8.0C,4,NA,0.3896,0.0649,,,
31,Pacific,20,3Bl,0.27,8/22/2019,8.0C,4,NA,0.209,0.042,,,
31,Pacific,17,3Gr,0.35,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Olympia,17,3Gr,0.596,8/22/2019,8.0C,4,NA,NA,NA,,,X
31,Pacific,18,3Pk,0.24,8/22/2019,8.0C,4,NA,0.242,0.038,X,,
31,Olympia,18,3Pk,0.777,8/22/2019,8.0C,4,NA,NA,NA,,X,X
31,Pacific,19,3Pu,0.28,8/22/2019,8.0C,4,NA,0.161,0.028,,,
31,Olympia,19,3Pu,0.861,8/22/2019,8.0C,4,NA,0.743,0.126,,,
32,Olympia,6,1Bk,0.195,8/22/2019,7.7C,4,NA,0.1516,0.0281,,,
32,Pacific,6,1Bk,0.18,8/22/2019,7.7C,4,NA,0.1603,0.0316,,,
32,Olympia,4,1Bl,0.133,8/22/2019,7.7C,4,NA,0.1033,0.0163,,,
32,Pacific,4,1Bl,0.08,8/22/2019,7.7C,4,NA,0.0415,0.0083,,,
32,Pacific,1,1Gr,0.1,8/22/2019,7.7C,4,NA,0.079,0.013,,,
32,Olympia,1,1Gr,0.291,8/22/2019,7.7C,4,NA,0.263,0.034,,,
32,Olympia,5,1Or,0.281,8/22/2019,7.7C,4,NA,0.25,0.04,,,
32,Pacific,5,1Or,0.12,8/22/2019,7.7C,4,NA,0.1047,0.0257,,,
32,Pacific,2,1Pk,0.09,8/22/2019,7.7C,4,NA,0.066,0.008,,,
32,Olympia,10,1Pk,0.199,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Olympia,3,1Pu,0.213,8/22/2019,7.7C,4,NA,0.1646,0.0186,,,
32,Pacific,3,1Pu,0.12,8/22/2019,7.7C,4,NA,0.0747,0.0183,,,
32,Olympia,7,1Rd,0.196,8/22/2019,7.7C,4,NA,0.1574,0.0334,,,
32,Pacific,7,1Rd,0.2,8/22/2019,7.7C,4,NA,0.145,0.034,,,
32,Olympia,8,1Wh,0.231,8/22/2019,7.7C,4,NA,0.192,0.031,,,
32,Pacific,8,1Wh,0.19,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Pacific,14,2Bk,0.3,8/22/2019,7.7C,4,NA,0.2471,0.0662,,,
32,Olympia,14,2Bk,0.172,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Olympia,12,2Bl,0.358,8/22/2019,7.7C,4,NA,0.303,0.046,,,
32,Pacific,12,2Bl,0.21,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Olympia,9,2Gr,0.24,8/22/2019,7.7C,4,NA,0.191,0.034,,,
32,Pacific,9,2Gr,0.19,8/22/2019,7.7C,4,NA,0.1681,0.041,,,
32,Olympia,13,2Or,0.283,8/22/2019,7.7C,4,NA,0.2202,0.0419,,,
32,Pacific,13,2Or,0.21,8/22/2019,7.7C,4,NA,0.228,0.056,,,
32,Pacific,10,2Pk,0.2,8/22/2019,7.7C,4,NA,0.1459,0.0306,,,
32,Olympia,18,2Pk,0.212,8/22/2019,7.7C,4,NA,0.19,0.036,,,
32,Pacific,11,2Pu,0.15,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Olympia,11,2Pu,0.204,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Pacific,15,2Rd,0.36,8/22/2019,7.7C,4,NA,0.3382,0.0661,X,,
32,Olympia,15,2Rd,0.421,8/22/2019,7.7C,4,NA,NA,NA,,,X
32,Olympia,16,2Wh,0.634,8/22/2019,7.7C,4,NA,0.523,0.0841,X,,
32,Pacific,16,2Wh,0.38,8/22/2019,7.7C,4,NA,0.448,0.104,,,
32,Olympia,20,3Bl,0.34,8/22/2019,7.7C,4,NA,0.28,0.066,,,
32,Pacific,20,3Bl,0.49,8/22/2019,7.7C,4,NA,0.4437,0.1138,X,,
32,Pacific,17,3Gr,0.48,8/22/2019,7.7C,4,NA,0.386,0.08,,,
32,Olympia,17,3Gr,0.837,8/22/2019,7.7C,4,NA,0.752,0.095,,,
32,Olympia,18,3Pk,0.806,8/22/2019,7.7C,4,NA,0.6538,0.1386,X,,
32,Pacific,18,3Pk,0.34,8/22/2019,7.7C,4,NA,0.355,0.089,,,
32,Olympia,19,3Pu,0.371,8/22/2019,7.7C,4,NA,0.3,0.051,,,
32,Pacific,19,3Pu,0.46,8/22/2019,7.7C,4,NA,0.336,0.093,,,
33,Olympia,6,1Bk,0.313,9/5/2019,7.7A0.5,6,NA,0.2588,0.0372,,,
33,Pacific,6,1Bk,0.21,9/5/2019,7.7A0.5,6,NA,0.178,0.0358,,,
33,Olympia,4,1Bl,0.338,9/5/2019,7.7A0.5,6,NA,0.2778,0.0421,,,
33,Pacific,4,1Bl,0.06,9/5/2019,7.7A0.5,6,NA,0.0556,0.0072,,,
33,Olympia,1,1Gr,0.438,9/5/2019,7.7A0.5,6,NA,0.343,0.05,,,
33,Pacific,1,1Gr,0.1,9/5/2019,7.7A0.5,6,NA,0.0768,0.0135,,,
33,Olympia,5,1Or,0.226,9/5/2019,7.7A0.5,6,NA,0.183,0.023,,,
33,Pacific,5,1Or,0.16,9/5/2019,7.7A0.5,6,NA,0.117,0.04,,,
33,Olympia,2,1Pk,0.388,9/5/2019,7.7A0.5,6,NA,0.3347,0.0589,,,
33,Pacific,2,1Pk,0.09,9/5/2019,7.7A0.5,6,NA,0.0811,0.0157,,,
33,Olympia,3,1Pu,0.487,9/5/2019,7.7A0.5,6,NA,0.436,0.063,,,
33,Pacific,3,1Pu,0.09,9/5/2019,7.7A0.5,6,NA,0.089,0.023,,,
33,Olympia,7,1Rd,0.271,9/5/2019,7.7A0.5,6,NA,0.231,0.038,,,
33,Pacific,7,1Rd,0.17,9/5/2019,7.7A0.5,6,NA,0.105,0.024,,,
33,Olympia,8,1Wh,0.379,9/5/2019,7.7A0.5,6,NA,0.322,0.046,,,
33,Pacific,8,1Wh,0.12,9/5/2019,7.7A0.5,6,NA,0.0885,0.0139,,,
33,Pacific,14,2Bk,0.27,9/5/2019,7.7A0.5,6,NA,0.1989,0.0504,X,,
33,Olympia,14,2Bk,0.574,9/5/2019,7.7A0.5,6,NA,0.492,0.103,,,
33,Olympia,12,2Bl,0.507,9/5/2019,7.7A0.5,6,NA,0.425,0.087,,,
33,Pacific,12,2Bl,0.29,9/5/2019,7.7A0.5,6,NA,0.2658,0.0592,,,
33,Olympia,9,2Gr,0.368,9/5/2019,7.7A0.5,6,NA,0.2993,0.0464,,,
33,Pacific,9,2Gr,0.17,9/5/2019,7.7A0.5,6,NA,0.1296,0.031,,,
33,Olympia,13,2Or,0.575,9/5/2019,7.7A0.5,6,NA,0.445,0.079,,,
33,Pacific,13,2Or,0.38,9/5/2019,7.7A0.5,6,NA,0.3868,0.0802,,,
33,Olympia,10,2Pk,0.597,9/5/2019,7.7A0.5,6,NA,0.4921,0.0752,,,
33,Pacific,10,2Pk,0.2,9/5/2019,7.7A0.5,6,NA,0.192,0.045,,,
33,Olympia,11,2Pu,0.537,9/5/2019,7.7A0.5,6,NA,0.4303,0.0677,,,
33,Pacific,11,2Pu,0.19,9/5/2019,7.7A0.5,6,NA,0.239,0.084,,,
33,Olympia,15,2Rd,0.463,9/5/2019,7.7A0.5,6,NA,0.4155,0.0766,,,
33,Pacific,15,2Rd,0.24,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
33,Olympia,16,2Wh,0.563,9/5/2019,7.7A0.5,6,NA,0.4565,0.0622,X,,
33,Pacific,16,2Wh,0.3,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
33,Pacific,20,3Bl,0.28,9/5/2019,7.7A0.5,6,NA,0.2119,0.0413,,,
33,Olympia,20,3Bl,0.678,9/5/2019,7.7A0.5,6,NA,0.5708,0.1176,X,,
33,Olympia,17,3Gr,0.582,9/5/2019,7.7A0.5,6,NA,0.49,0.081,,,
33,Pacific,17,3Gr,0.37,9/5/2019,7.7A0.5,6,NA,0.3014,0.0639,,,
33,Olympia,18,3Pk,0.704,9/5/2019,7.7A0.5,6,NA,0.5606,0.0711,,,
33,Pacific,18,3Pk,0.21,9/5/2019,7.7A0.5,6,NA,0.1759,0.0297,,,
33,Olympia,19,3Pu,1.038,9/5/2019,7.7A0.5,6,NA,0.8448,0.1302,,,
33,Pacific,19,3Pu,0.27,9/5/2019,7.7A0.5,6,NA,0.24,0.079,X,,
34,Pacific,6,1Bk,0.14,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
34,Olympia,6,1Bk,0.131,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
34,Pacific,4,1Bl,0.1,9/6/2019,8.0A0.2,6,NA,0.071,0.016,,,
34,Olympia,4,1Bl,0.204,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
34,Olympia,1,1Gr,0.198,9/6/2019,8.0A0.2,6,NA,0.167,0.017,,,
34,Pacific,1,1Gr,0.06,9/6/2019,8.0A0.2,6,NA,0.047,0.014,,,
34,Olympia,5,1Or,0.254,9/6/2019,8.0A0.2,6,NA,0.219,0.0365,,,
34,Pacific,5,1Or,0.18,9/6/2019,8.0A0.2,6,NA,0.1637,0.0413,,,
34,Olympia,2,1Pk,0.221,9/6/2019,8.0A0.2,6,NA,0.188,0.032,,,
34,Pacific,2,1Pk,0.08,9/6/2019,8.0A0.2,6,NA,0.052,0.009,,,
34,Olympia,3,1Pu,0.207,9/6/2019,8.0A0.2,6,NA,0.1761,0.0179,,,
34,Pacific,3,1Pu,0.09,9/6/2019,8.0A0.2,6,NA,0.0922,0.0189,,,
34,Pacific,7,1Rd,0.13,9/6/2019,8.0A0.2,6,NA,0.104,0.023,,,
34,Olympia,7,1Rd,0.168,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
34,Olympia,8,1Wh,0.248,9/6/2019,8.0A0.2,6,NA,0.1933,0.0301,,,
34,Pacific,8,1Wh,0.09,9/6/2019,8.0A0.2,6,NA,0.086,0.025,,,
34,Olympia,14,2Bk,0.345,9/6/2019,8.0A0.2,6,NA,0.324,0.058,,,
34,Pacific,14,2Bk,0.23,9/6/2019,8.0A0.2,6,NA,0.235,0.046,,,
34,Olympia,12,2Bl,0.269,9/6/2019,8.0A0.2,6,NA,0.2228,0.0496,,,
34,Pacific,12,2Bl,0.17,9/6/2019,8.0A0.2,6,NA,0.143,0.039,,,
34,Pacific,9,2Gr,0.16,9/6/2019,8.0A0.2,6,NA,0.1504,0.031,,,
34,Olympia,9,2Gr,0.16,9/6/2019,8.0A0.2,6,NA,NA,NA,,,X
34,Olympia,13,2Or,0.53,9/6/2019,8.0A0.2,6,NA,0.417,0.06,,,
34,Pacific,13,2Or,0.28,9/6/2019,8.0A0.2,6,NA,0.2719,0.0557,,,
34,Olympia,10,2Pk,0.391,9/6/2019,8.0A0.2,6,NA,0.317,0.064,,,
34,Pacific,10,2Pk,0.19,9/6/2019,8.0A0.2,6,NA,0.182,0.047,,,
34,Olympia,11,2Pu,0.303,9/6/2019,8.0A0.2,6,NA,0.243,0.039,,,
34,Pacific,11,2Pu,0.24,9/6/2019,8.0A0.2,6,NA,0.166,0.049,,,
34,Olympia,15,2Rd,0.336,9/6/2019,8.0A0.2,6,NA,0.279,0.04,,,
34,Pacific,15,2Rd,0.25,9/6/2019,8.0A0.2,6,NA,0.222,0.029,,,
34,Olympia,16,2Wh,0.375,9/6/2019,8.0A0.2,6,NA,0.3029,0.0567,,,
34,Pacific,16,2Wh,0.15,9/6/2019,8.0A0.2,6,NA,0.135,0.037,,,
34,Olympia,20,3Bl,0.702,9/6/2019,8.0A0.2,6,NA,0.631,0.127,X,,
34,Pacific,20,3Bl,0.23,9/6/2019,8.0A0.2,6,NA,0.2472,0.0594,,,
34,Olympia,17,3Gr,0.592,9/6/2019,8.0A0.2,6,NA,0.5152,0.0873,X,,
34,Pacific,17,3Gr,0.29,9/6/2019,8.0A0.2,6,NA,0.273,0.038,,,
34,Olympia,18,3Pk,0.447,9/6/2019,8.0A0.2,6,NA,0.397,0.08,,,
34,Pacific,18,3Pk,0.41,9/6/2019,8.0A0.2,6,NA,0.393,0.145,X,,
34,Olympia,19,3Pu,0.592,9/6/2019,8.0A0.2,6,NA,0.487,0.059,,,
34,Pacific,19,3Pu,0.29,9/6/2019,8.0A0.2,6,NA,0.3,0.087,X,,
35,Olympia,6,1Bk,0.762,9/5/2019,7.7A0.2,6,NA,0.6148,0.0986,,,
35,Pacific,6,1Bk,0.22,9/5/2019,7.7A0.2,6,NA,0.1879,0.0323,,,
35,Olympia,4,1Bl,0.288,9/5/2019,7.7A0.2,6,NA,0.248,0.035,,,
35,Pacific,4,1Bl,0.17,9/5/2019,7.7A0.2,6,NA,0.115,0.022,,,
35,Olympia,1,1Gr,0.222,9/5/2019,7.7A0.2,6,NA,0.16,0.023,,,
35,Pacific,1,1Gr,0.08,9/5/2019,7.7A0.2,6,NA,0.071,0.017,,,
35,Olympia,5,1Or,0.166,9/5/2019,7.7A0.2,6,NA,0.128,0.012,,,
35,Pacific,5,1Or,0.12,9/5/2019,7.7A0.2,6,NA,0.087,0.017,,,
35,Olympia,2,1Pk,0.34,9/5/2019,7.7A0.2,6,NA,0.2694,0.0371,,,
35,Pacific,2,1Pk,0.19,9/5/2019,7.7A0.2,6,NA,0.171,0.042,,,
35,Olympia,3,1Pu,0.282,9/5/2019,7.7A0.2,6,NA,0.22,0.039,,,
35,Pacific,3,1Pu,0.27,9/5/2019,7.7A0.2,6,NA,0.185,0.047,,,
35,Olympia,7,1Rd,0.511,9/5/2019,7.7A0.2,6,NA,0.4204,0.0483,,,
35,Pacific,7,1Rd,0.09,9/5/2019,7.7A0.2,6,NA,0.0664,0.0105,,,
35,Olympia,8,1Wh,0.18,9/5/2019,7.7A0.2,6,NA,0.1599,0.0096,,,
35,Pacific,8,1Wh,0.16,9/5/2019,7.7A0.2,6,NA,0.1634,0.0392,,,
35,Pacific,14,2Bk,0.19,9/5/2019,7.7A0.2,6,NA,0.137,0.019,,,
35,Olympia,14,2Bk,0.546,9/5/2019,7.7A0.2,6,NA,0.5193,0.0826,,,
35,Pacific,12,2Bl,0.29,9/6/2019,7.7A0.2,6,NA,0.233,0.055,X,,
35,Olympia,12,2Bl,0.506,9/5/2019,7.7A0.2,6,NA,0.4777,0.0756,,,
35,Olympia,9,2Gr,0.637,9/5/2019,7.7A0.2,6,NA,0.529,0.106,,,
35,Pacific,9,2Gr,0.23,9/5/2019,7.7A0.2,6,NA,0.233,0.065,,,
35,Olympia,13,2Or,0.215,9/5/2019,7.7A0.2,6,NA,0.173,0.016,,,
35,Pacific,13,2Or,0.2,9/5/2019,7.7A0.2,6,NA,0.1737,0.048,,,
35,Pacific,10,2Pk,0.19,9/5/2019,7.7A0.2,6,NA,0.1509,0.0227,,,
35,Olympia,10,2Pk,0.302,9/5/2019,7.7A0.2,6,NA,NA,NA,,,X
35,Olympia,11,2Pu,0.401,9/5/2019,7.7A0.2,6,NA,0.3406,0.0507,,,
35,Pacific,11,2Pu,0.16,9/5/2019,7.7A0.2,6,NA,0.1117,0.0178,,,
35,Olympia,15,2Rd,0.231,9/5/2019,7.7A0.2,6,NA,0.183,0.026,,,
35,Pacific,15,2Rd,0.37,9/5/2019,7.7A0.2,6,NA,0.243,0.041,,,
35,Olympia,16,2Wh,0.32,9/5/2019,7.7A0.2,6,NA,0.2506,0.032,,,
35,Pacific,16,2Wh,0.26,9/5/2019,7.7A0.2,6,NA,0.2402,0.0592,,,
35,Olympia,20,3Bl,0.644,9/6/2019,7.7A0.2,6,NA,0.5277,0.1007,X,,
35,Pacific,20,3Bl,0.36,9/5/2019,7.7A0.2,6,NA,0.217,0.0342,,,
35,Olympia,17,3Gr,0.954,9/5/2019,7.7A0.2,6,NA,0.801,0.169,,,
35,Pacific,17,3Gr,0.35,9/5/2019,7.7A0.2,6,NA,0.315,0.08,,,
35,Pacific,18,3Pk,0.26,9/5/2019,7.7A0.2,6,NA,0.191,0.069,,,
35,Olympia,18,3Pk,0.731,9/6/2019,7.7A0.2,6,NA,0.648,0.122,X,,
35,Olympia,19,3Pu,0.716,9/5/2019,7.7A0.2,6,NA,0.5684,0.0942,,,
35,Pacific,19,3Pu,0.34,9/6/2019,7.7A0.2,6,NA,0.305,0.093,X,,
36,Pacific,6,1Bk,0.3,9/5/2019,8.0C,6,NA,0.241,0.044,,,
36,Olympia,6,1Bk,0.302,9/5/2019,8.0C,6,NA,0.265,0.051,,,
36,Olympia,4,1Bl,0.269,9/5/2019,8.0C,6,NA,0.206,0.033,,,
36,Pacific,4,1Bl,0.09,9/5/2019,8.0C,6,NA,0.089,0.015,,,
36,Olympia,1,1Gr,0.255,9/5/2019,8.0C,6,NA,0.22,0.026,,,
36,Pacific,1,1Gr,0.11,9/5/2019,8.0C,6,NA,0.078,0.014,,,
36,Olympia,5,1Or,0.217,9/5/2019,8.0C,6,NA,0.183,0.032,,,
36,Pacific,5,1Or,0.19,9/5/2019,8.0C,6,NA,0.237,0.048,,,
36,Pacific,2,1Pk,0.15,9/5/2019,8.0C,6,NA,0.106,0.021,,,
36,Olympia,2,1Pk,0.23,9/5/2019,8.0C,6,NA,0.22,0.036,,,
36,Olympia,3,1Pu,0.246,9/5/2019,8.0C,6,NA,0.211,0.021,,,
36,Pacific,3,1Pu,0.1,9/5/2019,8.0C,6,NA,0.096,0.016,,,
36,Olympia,7,1Rd,0.357,9/5/2019,8.0C,6,NA,NA,NA,,,X
36,Olympia,8,1Wh,0.227,9/5/2019,8.0C,6,NA,0.195,0.019,,,
36,Pacific,8,1Wh,0.4,9/5/2019,8.0C,6,NA,0.168,0.045,,,
36,Olympia,14,2Bk,0.395,9/5/2019,8.0C,6,NA,0.318,0.049,,,
36,Pacific,14,2Bk,0.3,9/5/2019,8.0C,6,NA,0.261,0.059,,,
36,Olympia,12,2Bl,0.388,9/5/2019,8.0C,6,NA,0.315,0.037,,,
36,Pacific,12,2Bl,0.19,9/5/2019,8.0C,6,NA,0.167,0.031,,,
36,Olympia,9,2Gr,0.505,9/5/2019,8.0C,6,NA,0.42,0.034,,,
36,Pacific,9,2Gr,0.2,9/5/2019,8.0C,6,NA,0.169,0.024,,,
36,Olympia,13,2Or,0.223,9/5/2019,8.0C,6,NA,0.188,0.022,,,
36,Pacific,13,2Or,0.39,9/5/2019,8.0C,6,NA,0.392,0.065,X,,
36,Olympia,10,2Pk,0.429,9/5/2019,8.0C,6,NA,0.36,0.063,,,
36,Pacific,10,2Pk,0.24,9/5/2019,8.0C,6,NA,0.196,0.035,,,
36,Olympia,11,2Pu,0.455,9/5/2019,8.0C,6,NA,0.371,0.06,,,
36,Pacific,11,2Pu,0.21,9/5/2019,8.0C,6,NA,NA,NA,,,X
36,Olympia,15,2Rd,0.452,9/5/2019,8.0C,6,NA,0.288,0.049,,,
36,Olympia,16,2Wh,0.23,9/5/2019,8.0C,6,NA,0.176,0.02,,,
36,Pacific,16,2Wh,0.29,9/5/2019,8.0C,6,NA,0.253,0.064,,,
36,Olympia,20,3Bl,0.372,9/5/2019,8.0C,6,NA,0.305,0.06,X,,
36,Olympia,17,3Gr,0.841,9/5/2019,8.0C,6,NA,0.726,0.108,,,
36,Pacific,17,3Gr,0.52,9/5/2019,8.0C,6,NA,0.395,0.097,X,,
36,Olympia,18,3Pk,1.51,9/5/2019,8.0C,6,NA,1.372,0.202,,,
36,Pacific,18,3Pk,0.34,9/5/2019,8.0C,6,NA,0.375,0.092,,,
36,Olympia,19,3Pu,0.8,9/5/2019,8.0C,6,NA,0.627,0.099,X,,
36,Pacific,19,3Pu,0.57,9/5/2019,8.0C,6,NA,0.413,0.096,,,
37,Pacific,6,1Bk,0.09,9/6/2019,8.0A0.2,6,NA,0.062,0.011,,,
37,Olympia,6,1Bk,0.383,9/6/2019,8.0A0.2,6,NA,0.342,0.047,,,
37,Olympia,4,1Bl,0.228,9/6/2019,8.0A0.2,6,NA,0.174,0.037,,,
37,Pacific,4,1Bl,0.13,9/6/2019,8.0A0.2,6,NA,0.1168,0.0205,,,
