Jar,Individual ID,Species,Week,Treatment,Rep,Dissolution score1,Circles1,Crosses1,Exposed crystals1,Total1
46,2R,Olympia,4,8.0C,3,2,1,0,1,2
46,2R,Olympia,4,8.0C,3,3,1,0,1,2
46,2R,Olympia,4,8.0C,3,3,1,0,1,2
46,2R,Olympia,4,8.0C,3,3,1,0,1,2
46,2R,Olympia,4,8.0C,3,3,1,0,1,2
46,2R,Olympia,4,8.0C,3,2,1,0,1,2
46,2R,Olympia,4,8.0C,3,2,1,0,1,2
46,2R,Olympia,4,8.0C,3,3,0,0,1,1
46,2R,Olympia,4,8.0C,3,3,0,0,1,1
46,2R,Olympia,4,8.0C,3,3,0,0,1,1
46,2R,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,0,0,0,0
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,1,0,1,2
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,2,1,0,1,2
46,1G,Olympia,4,8.0C,3,3,1,0,1,2
46,1G,Olympia,4,8.0C,3,2,1,0,1,2
46,1G,Olympia,4,8.0C,3,1,0,1,1,2
46,1G,Olympia,4,8.0C,3,2,1,0,1,2
46,1G,Olympia,4,8.0C,3,2,0,1,1,2
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,1,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
46,1G,Olympia,4,8.0C,3,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,3,0,1,1,2
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,1,1,0,1,2
31,3Bl,Olympia,4,8.0C,4,1,1,0,1,2
31,3Bl,Olympia,4,8.0C,4,2,0,1,1,2
31,3Bl,Olympia,4,8.0C,4,2,1,1,1,3
31,3Bl,Olympia,4,8.0C,4,1,1,0,0,1
31,3Bl,Olympia,4,8.0C,4,2,1,1,1,3
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,2,1,0,1,2
31,3Bl,Olympia,4,8.0C,4,2,1,0,1,2
31,3Bl,Olympia,4,8.0C,4,1,1,0,1,2
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Bl,Olympia,4,8.0C,4,3,0,0,1,1
31,3Pu,Olympia,4,8.0C,4,3,0,1,1,2
31,3Pu,Olympia,4,8.0C,4,3,0,0,1,1
31,3Pu,Olympia,4,8.0C,4,1,0,0,1,1
31,3Pu,Olympia,4,8.0C,4,1,1,0,0,1
31,3Pu,Olympia,4,8.0C,4,1,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,1,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,2,1,1,1,3
31,3Pu,Olympia,4,8.0C,4,2,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,2,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,1,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,1,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,1,1,1,1,3
31,3Pu,Olympia,4,8.0C,4,3,1,0,1,2
31,3Pu,Olympia,4,8.0C,4,3,0,0,1,1
31,3Pu,Olympia,4,8.0C,4,2,0,0,1,1
31,3Pu,Olympia,4,8.0C,4,3,1,1,1,3
31,3Pu,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,NA,NA,NA,NA,0
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
31,2Pi,Olympia,4,8.0C,4,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,2,1,0,1,2
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,1,0,1,2
33,1Pu,Pacific,6,7.7A0.5,3,2,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,1,0,1,2
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,1,1,2
33,2Pu,Olympia,6,7.7A0.5,3,1,1,0,1,2
33,2Pu,Olympia,6,7.7A0.5,3,2,1,0,1,2
33,2Pu,Olympia,6,7.7A0.5,3,3,0,1,1,2
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,1,1,1,3
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,2Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,NA,NA,NA,NA,0
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,NA,NA,NA,NA,0
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,NA,NA,NA,NA,0
33,3Pu,Olympia,6,7.7A0.5,3,NA,NA,NA,NA,0
33,3Pu,Olympia,6,7.7A0.5,3,NA,NA,NA,NA,0
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,3Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,2,1,1,1,3
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1Pu,Olympia,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,2,1,0,1,2
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,1O,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,1,0,0,0,0
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,2,1,0,1,2
33,3Pi,Pacific,6,7.7A0.5,3,1,1,0,1,2
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
33,3Pi,Pacific,6,7.7A0.5,3,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,1,1,1,3
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,NA,NA,NA,NA,0
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,2,1,0,1,2
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2Pu,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,1,1,1,3
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,2,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,3S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,1,0,1,1,2
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,1,0,1,2
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Pacific,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,1,0,1,0,1
68,2S,Olympia,6,7.7A0.5,4,NA,NA,NA,NA,0
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,1,1,2
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,1,1,2
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,NA,NA,NA,NA,0
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,1,0,1,2
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2S,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,2,0,1,1,2
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,1,0,1,2
68,3Gr,Olympia,6,7.7A0.5,4,3,1,0,1,2
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,3Gr,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,1,1,0,1,2
68,2R,Olympia,6,7.7A0.5,4,NA,NA,NA,NA,0
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,1,0,0,0,0
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,NA,NA,NA,NA,0
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,NA,NA,NA,NA,0
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
68,2R,Olympia,6,7.7A0.5,4,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,1,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,1,0,1,2
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,1,0,1,2
84,2Pu,Pacific,6,7.7A0.2,3,3,0,1,1,2
84,2Pu,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,1,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,2,0,1,1,2
84,2Pu,Pacific,6,7.7A0.2,3,2,1,1,1,3
84,2Pu,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,2Pu,Pacific,6,7.7A0.2,3,2,0,1,1,2
84,3Gr,Pacific,6,7.7A0.2,3,1,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,2,0,1,1,2
84,3Gr,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,1,1,0,1,2
84,3Gr,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,1,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,3,1,1,1,3
84,3Gr,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,3Gr,Pacific,6,7.7A0.2,3,3,1,0,1,2
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,2,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,2,1,0,1,2
84,1Pu,Pacific,6,7.7A0.2,3,2,0,1,1,2
84,1Pu,Pacific,6,7.7A0.2,3,2,0,1,1,2
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Pacific,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,2,1,1,1,3
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,2,1,0,1,2
84,3Bl,Olympia,6,7.7A0.2,3,3,1,1,1,3
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,2,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,2,1,0,1,2
84,3Bl,Olympia,6,7.7A0.2,3,2,1,1,1,3
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,3Bl,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,NA,NA,NA,NA,0
84,2R,Olympia,6,7.7A0.2,3,NA,NA,NA,NA,0
84,2R,Olympia,6,7.7A0.2,3,2,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,NA,NA,NA,NA,0
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,2,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,1,1,0,1,2
84,2R,Olympia,6,7.7A0.2,3,1,1,1,0,2
84,2R,Olympia,6,7.7A0.2,3,NA,NA,NA,NA,0
84,2R,Olympia,6,7.7A0.2,3,2,0,1,1,2
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,2,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,2R,Olympia,6,7.7A0.2,3,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,3Pu,Olympia,6,7.7A0.2,4,2,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,3Pu,Olympia,6,7.7A0.2,4,NA,NA,NA,NA,0
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,3Pu,Olympia,6,7.7A0.2,4,2,0,0,1,1
48,3Pu,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,NA,NA,NA,NA,0
48,2W,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,1,0,1,1,2
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,3,0,1,1,2
48,2W,Olympia,6,7.7A0.2,4,1,1,0,1,2
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,2W,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,0,0
48,3Bl,Olympia,6,7.7A0.2,4,NA,NA,NA,NA,0
48,3Bl,Olympia,6,7.7A0.2,4,NA,NA,NA,NA,0
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,2,0,1,1,2
48,3Bl,Olympia,6,7.7A0.2,4,3,1,1,1,3
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,0,0
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
48,3Bl,Olympia,6,7.7A0.2,4,3,0,0,1,1
84,1Pu,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Olympia,6,7.7A0.2,3,3,0,0,1,1
84,1Pu,Olympia,6,7.7A0.2,3,3,0,0,1,1
