image_id,individual_id,initial/final,jar,length_cm,length_pixels,pixels_per_cm,replicate,species,treatment,week,width_cm,width_pixels
2019_08_09_0123,1Rd,final,28,1.26,107.52,85,,Olympia,8.0A0.2,2,0.88,74.81
2019_08_09_0123,1Gr,final,28,1.1,93.78,85,,Olympia,8.0A0.2,2,0.83,70.52
2019_08_09_0123,2Pk,final,28,1.13,96.34,85,,Olympia,8.0A0.2,2,0.87,73.76
2019_08_09_0123,1Pk,final,28,1.62,137.42,85,,Olympia,8.0A0.2,2,1.29,109.66
2019_08_09_0123,2Pu,final,28,2.12,180.28,85,,Olympia,8.0A0.2,2,1.44,122.38
2019_08_09_0123,2Wh,final,28,1.78,151.7,85,,Olympia,8.0A0.2,2,1.31,111.07
2019_08_09_0123,1Bl,final,28,1.35,115.17,85,,Olympia,8.0A0.2,2,1.03,87.64
2019_08_09_0124,3Pu,final,3,1.25,108.6,87.14285714,,Pacific,8.0A0.2,2,0.8,69.63
2019_08_09_0124,1Gr,final,3,1.65,144.06,87.14285714,,Pacific,8.0A0.2,2,1.6,139.61
2019_08_09_0124,1Or,final,3,1.33,115.97,87.14285714,,Pacific,8.0A0.2,2,1.05,91.35
2019_08_09_0124,2Or,final,3,1.26,109.62,87.14285714,,Pacific,8.0A0.2,2,0.94,82.07
2019_08_09_0124,3Bl,final,3,1.38,120.33,87.14285714,,Pacific,8.0A0.2,2,1.13,98.68
2019_08_09_0124,2Bk,final,3,1.54,133.96,87.14285714,,Pacific,8.0A0.2,2,1.08,94.02
2019_08_09_0124,2Pk,final,3,1.62,140.77,87.14285714,,Pacific,8.0A0.2,2,1.24,108.17
2019_08_09_0124,2Wh,final,3,1.92,167.72,87.14285714,,Pacific,8.0A0.2,2,1.32,115.39
2019_08_09_0124,1Bk,final,3,1.41,123.17,87.14285714,,Pacific,8.0A0.2,2,1.13,98.72
2019_08_09_0124,3Gr,final,3,1.85,161.48,87.14285714,,Pacific,8.0A0.2,2,1.2,104.18
2019_08_09_0124,2Gr,final,3,1.59,138.23,87.14285714,,Pacific,8.0A0.2,2,1.32,114.61
2019_08_09_0124,1Pu,final,3,1.64,142.64,87.14285714,,Pacific,8.0A0.2,2,1.15,100.17
2019_08_09_0124,2Rd,final,3,2.36,206.01,87.14285714,,Pacific,8.0A0.2,2,1.66,145.09
2019_08_09_0124,2Pk,final,3,1.55,134.95,87.14285714,,Pacific,8.0A0.2,2,1.37,119.52
2019_08_09_0124,1Rd,final,3,1.81,158.09,87.14285714,,Pacific,8.0A0.2,2,0.98,85.48
2019_08_09_0124,1Bl,final,3,1.57,137,87.14285714,,Pacific,8.0A0.2,2,1.01,88.05
2019_08_09_0125,1Rd,final,28,0.79,68.01,86.06060606,,Pacific,8.0A0.2,2,0.58,50.33
2019_08_09_0126,2Pk,final,3,2.6,218.44,84.01,,Olympia,8.0A0.2,2,2.21,185.31
2019_08_09_0126,2Pk,final,3,1.82,152.61,84.01,,Olympia,8.0A0.2,2,1.34,112.93
2019_08_09_0126,2Or,final,3,1.78,149.38,84.01,,Olympia,8.0A0.2,2,1.52,127.77
2019_08_09_0126,1Bl,final,3,1.34,112.2,84.01,,Olympia,8.0A0.2,2,1.02,85.45
2019_08_09_0126,1Gr,final,3,1.84,154.87,84.01,,Olympia,8.0A0.2,2,1.37,114.86
2019_08_09_0126,2Wh,final,3,1.77,148.53,84.01,,Olympia,8.0A0.2,2,1.5,126.21
2019_08_09_0126,1Or,final,3,1.64,137.91,84.01,,Olympia,8.0A0.2,2,1.32,111.02
2019_08_09_0126,1Pu,final,3,1.72,144.36,84.01,,Olympia,8.0A0.2,2,1.5,126.26
2019_08_09_0126,2Bl,final,3,1.74,146.33,84.01,,Olympia,8.0A0.2,2,1.27,106.79
2019_08_09_0126,1Bl,final,3,1.95,163.49,84.01,,Olympia,8.0A0.2,2,1.54,129.03
2019_08_09_0126,2Rd,final,3,2.01,169.1,84.01,,Olympia,8.0A0.2,2,1.57,131.69
2019_08_09_0126,2Pu,final,3,1.95,163.81,84.01,,Olympia,8.0A0.2,2,1.4,117.88
2019_08_09_0126,1Rd,final,3,2.06,173.07,84.01,,Olympia,8.0A0.2,2,1.41,118.15
2019_08_09_0126,3Pu,final,3,2.19,184.4,84.01,,Olympia,8.0A0.2,2,1.56,131.47
2019_08_09_0126,1Gr,final,3,1.38,115.73,84.01,,Olympia,8.0A0.2,2,1.23,103.32
2019_08_09_0126,1Wh,final,3,1.43,120.51,84.01,,Olympia,8.0A0.2,2,1.14,95.8
2019_08_09_0127,2Pk,final,5,1.96,169.61,86.42857143,,Pacific,8.0A0.2,2,1.69,146.49
2019_08_09_0127,2Bl,final,5,1.52,131.64,86.42857143,,Pacific,8.0A0.2,2,1.3,112.49
2019_08_09_0127,2Or,final,5,0.99,85.28,86.42857143,,Pacific,8.0A0.2,2,0.8,69.4
2019_08_09_0127,2Rd,final,5,1.98,171.21,86.42857143,,Pacific,8.0A0.2,2,1.09,93.86
2019_08_09_0127,1Pk,final,5,1.25,108.45,86.42857143,,Pacific,8.0A0.2,2,0.76,65.46
2019_08_09_0128,2Wh,final,5,1.24,133.42,107.8571429,,Olympia,8.0A0.2,2,0.95,102.62
2019_08_09_0128,1Gr,final,5,0.93,100.62,107.8571429,,Olympia,8.0A0.2,2,0.86,93.23
2019_08_09_0128,1Pu,final,5,1.15,123.91,107.8571429,,Olympia,8.0A0.2,2,0.97,104.92
2019_08_09_0128,3Pu,final,5,1.59,171.84,107.8571429,,Olympia,8.0A0.2,2,1.29,138.92
2019_08_09_0128,1Bk,final,5,1.23,133.14,107.8571429,,Olympia,8.0A0.2,2,0.87,94.2
2019_08_09_0128,2Pk,final,5,1.24,134.26,107.8571429,,Olympia,8.0A0.2,2,0.98,105.7
2019_08_09_0128,2Bk,final,5,1.2,129.87,107.8571429,,Olympia,8.0A0.2,2,0.89,96.18
2019_08_09_0128,2Bl,final,5,1.14,122.49,107.8571429,,Olympia,8.0A0.2,2,0.99,107.2
2019_08_09_0128,1Rd,final,5,1.15,124.43,107.8571429,,Olympia,8.0A0.2,2,0.86,92.96
2019_08_09_0128,1Pk,final,5,0.99,106.89,107.8571429,,Olympia,8.0A0.2,2,0.78,84.53
2019_08_09_0128,2Rd,final,5,1.31,141.6,107.8571429,,Olympia,8.0A0.2,2,1,108.07
2019_08_09_0128,3Bl,final,5,1.74,187.96,107.8571429,,Olympia,8.0A0.2,2,1.3,140.58
2019_08_09_0128,1Gr,final,5,1.22,131.58,107.8571429,,Olympia,8.0A0.2,2,0.94,101.24
2019_08_09_0128,1Or,final,5,1.06,114.18,107.8571429,,Olympia,8.0A0.2,2,0.74,79.56
2019_08_09_0128,1Bl,final,5,1.21,130.23,107.8571429,,Olympia,8.0A0.2,2,0.8,86.56
2019_08_09_0128,2Or,final,5,1.2,129.83,107.8571429,,Olympia,8.0A0.2,2,1.15,124.4
2019_08_09_0128,1Wh,final,5,0.98,105.69,107.8571429,,Olympia,8.0A0.2,2,0.77,83.52
2019_08_09_0128,1Pu,final,5,1.03,111.43,107.8571429,,Olympia,8.0A0.2,2,0.82,88.23
2019_08_09_0129,2Pu,final,55,1.64,140.42,85.45454545,,Pacific,7.7A0.2,2,1.34,114.55
2019_08_09_0129,3Or,final,55,1.79,152.64,85.45454545,,Pacific,7.7A0.2,2,1.21,103.79
2019_08_09_0130,3Or,final,52,1.61,136.74,84.84848485,,Pacific,7.7A0.2,2,1.14,96.83
2019_08_09_0130,2Wh,final,52,1.47,124.58,84.84848485,,Pacific,7.7A0.2,2,1.33,112.61
2019_08_09_0131,3Bl,final,17,1.84,183.88,100,,Olympia,7.7A0.2,2,1.25,125.4
2019_08_09_0131,2Bl,final,17,1.48,148.28,100,,Olympia,7.7A0.2,2,1.25,125.45
2019_08_09_0132,3Bl,final,17,1.37,115.12,84.24242424,,Pacific,7.7A0.2,2,1.17,98.48
2019_08_09_0132,3Pu,final,17,1.64,138.13,84.24242424,,Pacific,7.7A0.2,2,1.03,86.83
2019_08_09_0134,1Gr,final,69,1.02,86.38,85,,Pacific,8.0A0.2,2,0.69,58.31
2019_08_09_0134,2Rd,final,69,1.33,113.23,85,,Pacific,8.0A0.2,2,1.01,85.7
2019_08_09_0134,1Wh,final,69,1.1,93.77,85,,Pacific,8.0A0.2,2,0.9,76.49
2019_08_09_0134,1Gr,final,69,1.84,156.44,85,,Pacific,8.0A0.2,2,1.33,113.23
2019_08_09_0134,2Rd,final,69,1.62,137.59,85,,Pacific,8.0A0.2,2,1.2,101.87
2019_08_09_0134,1Bl,final,69,1.03,87.92,85,,Pacific,8.0A0.2,2,0.82,69.64
2019_08_09_0134,2Si,final,69,1.53,130.31,85,,Pacific,8.0A0.2,2,0.92,78.41
2019_08_09_0134,1Si,final,69,1.23,104.64,85,,Pacific,8.0A0.2,2,0.91,77.01
2019_08_09_0134,3Pu,final,69,1.31,111.16,85,,Pacific,8.0A0.2,2,1.12,95.34
2019_08_09_0134,1Or,final,69,1.15,97.94,85,,Pacific,8.0A0.2,2,0.73,62.43
2019_08_09_0134,2Gr,final,69,1.16,98.27,85,,Pacific,8.0A0.2,2,0.92,78.39
2019_08_09_0134,1Si,final,69,1.15,98.08,85,,Pacific,8.0A0.2,2,0.73,61.72
2019_08_09_0134,3Or,final,69,1.37,116.18,85,,Pacific,8.0A0.2,2,1.14,96.54
2019_08_09_0134,2Pu,final,69,1.16,98.41,85,,Pacific,8.0A0.2,2,0.94,79.65
2019_08_09_0134,2Or,final,69,1.39,118.46,85,,Pacific,8.0A0.2,2,1.05,88.87
2019_08_09_0134,1Rd,final,69,0.88,74.81,85,,Pacific,8.0A0.2,2,0.74,63.01
2019_08_09_0135,1Gr,final,69,1.66,138.68,83.5,,Olympia,8.0A0.2,2,1.47,122.41
2019_08_09_0135,3Or,final,69,2.13,178.04,83.5,,Olympia,8.0A0.2,2,1.87,156.2
2019_08_09_0135,2Wh,final,69,1.82,152.3,83.5,,Olympia,8.0A0.2,2,1.3,108.23
2019_08_09_0135,1Bl,final,69,1.49,124.02,83.5,,Olympia,8.0A0.2,2,1.1,91.61
2019_08_09_0135,1Si,final,69,1.67,139.2,83.5,,Olympia,8.0A0.2,2,1.17,97.5
2019_08_09_0135,2Si,final,69,1.73,144.54,83.5,,Olympia,8.0A0.2,2,1.71,142.72
2019_08_09_0135,3Rd,final,69,1.91,159.84,83.5,,Olympia,8.0A0.2,2,1.44,120.07
2019_08_09_0135,1Rd,final,69,1.68,140.19,83.5,,Olympia,8.0A0.2,2,1.36,113.51
2019_08_09_0135,3Si,final,69,2.21,184.62,83.5,,Olympia,8.0A0.2,2,1.75,146.41
2019_08_09_0135,2Pu,final,69,1.76,147.34,83.5,,Olympia,8.0A0.2,2,1.22,102
2019_08_09_0135,2Rd,final,69,1.77,147.68,83.5,,Olympia,8.0A0.2,2,1.39,115.97
2019_08_09_0135,1Wh,final,69,1.66,138.77,83.5,,Olympia,8.0A0.2,2,1.26,104.8
2019_08_09_0135,2Bl,final,69,1.96,163.72,83.5,,Olympia,8.0A0.2,2,1.67,139.12
2019_08_09_0135,3Gr,final,69,2.34,195.6,83.5,,Olympia,8.0A0.2,2,1.66,139.01
2019_08_09_0135,2Or,final,69,2.11,176.28,83.5,,Olympia,8.0A0.2,2,1.91,159.33
2019_08_09_0135,1Or,final,69,1.37,114.14,83.5,,Olympia,8.0A0.2,2,0.97,81.02
2019_08_09_0135,1Pu,final,69,1.52,126.87,83.5,,Olympia,8.0A0.2,2,1.05,88.06
2019_08_09_0135,3Bl,final,69,2.5,208.72,83.5,,Olympia,8.0A0.2,2,2.04,170.75
2019_08_09_0136,2Bk,final,28,1.19,120.37,101.2121212,,Olympia,8.0A0.2,2,1.1,111.52
2019_08_09_0136,3Gr,final,28,1.52,153.39,101.2121212,,Olympia,8.0A0.2,2,1.09,110.55
2019_08_09_0137,2Bl,final,3,1.97,167.16,85,,Pacific,8.0A0.2,2,1.58,134.16
2019_08_09_0138,2Rd,final,28,1.62,139.52,86.06060606,,Pacific,8.0A0.2,2,1.21,104.48
2019_08_09_0139,3Pk,final,42,1.59,161.94,101.8181818,,Olympia,7.7A0.2,2,1.38,140.66
2019_08_09_0139,2Rd,final,42,1.51,153.26,101.8181818,,Olympia,7.7A0.2,2,1.19,120.8
2019_08_09_0140,3Gr,final,42,1.48,124.04,83.63636364,,Pacific,7.7A0.2,2,1.35,112.93
2019_08_09_0140,2Or,final,42,1.35,112.61,83.63636364,,Pacific,7.7A0.2,2,0.97,80.8
2019_08_09_0141,2Gr,final,55,1.48,148.77,100.6060606,,Olympia,7.7A0.2,2,1.04,105.1
2019_08_09_0141,3Pk,final,55,1.4,141.17,100.6060606,,Olympia,7.7A0.2,2,1.18,119.1
2019_08_09_0144,1Pk,final,3,2.04,179.01,87.85714286,,Pacific,8.0A0.2,2,1.25,110.17
2019_08_09_0146,3Gr,final,3,1.87,198.21,105.7142857,,Olympia,8.0A0.2,2,1.17,123.57
2019_08_09_0146,2Bk,final,3,1.67,176.96,105.7142857,,Olympia,8.0A0.2,2,1.19,126.25
2019_08_09_0147,3Pk,final,5,1.61,172.12,107.1428571,,Olympia,8.0A0.2,2,1.21,129.52
2019_08_09_0148,2Bl,final,69,1.36,119.1,87.27272727,,Pacific,8.0A0.2,2,1.05,91.22
2019_08_09_0148,2Wh,final,69,1.43,124.68,87.27272727,,Pacific,8.0A0.2,2,1.12,97.49
2019_08_09_0150,2Gr,final,69,1.51,151.82,100.6060606,,Olympia,8.0A0.2,2,1.29,129.76
2019_08_09_0150,3Pu,final,69,1.61,162.02,100.6060606,,Olympia,8.0A0.2,2,1.19,119.22
IMG_0001,3Gr,final,82,1.56,89.05,56.96969697,,Pacific,8.0C,4,1.17,66.4
IMG_0001,2Rd,final,82,1.81,103.39,56.96969697,,Pacific,8.0C,4,1.18,67.12
IMG_0001,1Or,final,82,1.08,61.66,56.96969697,,Pacific,8.0C,4,0.67,38.33
IMG_0001,1Gr,final,82,1.08,61.52,56.96969697,,Pacific,8.0C,4,0.76,43.29
IMG_0001,2Wh,final,82,1.61,91.59,56.96969697,,Pacific,8.0C,4,1.27,72.56
IMG_0001,1Pu,final,82,1.17,66.61,56.96969697,,Pacific,8.0C,4,0.85,48.37
IMG_0001,2Pu,final,82,1.35,76.97,56.96969697,,Pacific,8.0C,4,0.92,52.55
IMG_0001,2Or,final,82,1.24,70.71,56.96969697,,Pacific,8.0C,4,1.04,59.48
IMG_0001,2Pk,final,82,1.76,100.34,56.96969697,,Pacific,8.0C,4,1.64,93.54
IMG_0001,1Or,final,82,1.03,58.6,56.96969697,,Pacific,8.0C,4,0.7,39.92
IMG_0001,1Pu,final,82,1.17,66.65,56.96969697,,Pacific,8.0C,4,0.83,47.01
IMG_0001,3Pu,final,82,1.54,87.98,56.96969697,,Pacific,8.0C,4,1.03,58.6
IMG_0001,3Bl,final,82,1.57,89.27,56.96969697,,Pacific,8.0C,4,1.22,69.43
IMG_0001,3Or,final,82,1.5,85.6,56.96969697,,Pacific,8.0C,4,1,56.85
IMG_0001_1,1Or,final,40,1.13,64.85,57.33333333,,Pacific,8.0C,4,0.84,47.93
IMG_0001_1,1Wh,final,40,1.02,58.46,57.33333333,,Pacific,8.0C,4,0.64,36.67
IMG_0001_1,1Pu,final,40,1.22,69.84,57.33333333,,Pacific,8.0C,4,0.89,50.99
IMG_0001_1,2Pk,final,40,1.14,65.12,57.33333333,,Pacific,8.0C,4,0.98,56.04
IMG_0001_1,1Bl,final,40,0.98,56.1,57.33333333,,Pacific,8.0C,4,1.01,58.03
IMG_0001_1,2Pu,final,40,1.3,74.46,57.33333333,,Pacific,8.0C,4,1.24,71.06
IMG_0001_1,2Bk,final,40,1.93,110.9,57.33333333,,Pacific,8.0C,4,1.22,70.03
IMG_0001_1,2Wh,final,40,1.54,88.46,57.33333333,,Pacific,8.0C,4,1.17,67.19
IMG_0001_1,1Gr,final,40,1.05,60.07,57.33333333,,Pacific,8.0C,4,0.58,33
IMG_0001_1,2Bl,final,40,1.15,66.1,57.33333333,,Pacific,8.0C,4,1.1,63.15
IMG_0001_1,2Or,final,40,1.18,67.9,57.33333333,,Pacific,8.0C,4,0.96,55.32
IMG_0001_1,3Pk,final,40,1.58,90.82,57.33333333,,Pacific,8.0C,4,0.92,52.5
IMG_0001_1,2Gr,final,40,1.55,88.64,57.33333333,,Pacific,8.0C,4,0.94,54.12
IMG_0001_1,1Bk,final,40,1,57.07,57.33333333,,Pacific,8.0C,4,0.77,43.93
IMG_0001_1,3Gr,final,40,1.49,85.15,57.33333333,,Pacific,8.0C,4,1.28,73.6
IMG_0001_1,2Pu,final,40,1.2,69.07,57.33333333,,Pacific,8.0C,4,0.84,48.26
IMG_0001_1,1Rd,final,40,1.01,58.19,57.33333333,,Pacific,8.0C,4,0.83,47.8
IMG_0001_1,1Pk,final,40,1.08,62.13,57.33333333,,Pacific,8.0C,4,0.84,48.01
IMG_0001_1,3Bl,final,40,1.36,77.7,57.33333333,,Pacific,8.0C,4,1.06,60.51
IMG_0001_1,2Rd,final,40,1.43,81.74,57.33333333,,Pacific,8.0C,4,1.25,71.47
IMG_0001_2,2Pk,final,46,1.58,87.82,55.75757576,,Pacific,8.0C,4,1.36,76.03
IMG_0001_2,3Bl,final,46,1.43,79.63,55.75757576,,Pacific,8.0C,4,1.04,58.08
IMG_0001_2,1Or,final,46,1.11,61.66,55.75757576,,Pacific,8.0C,4,0.76,42.3
IMG_0001_2,2Pu,final,46,1.26,70.09,55.75757576,,Pacific,8.0C,4,0.89,49.52
IMG_0001_2,2Or,final,46,1.63,90.61,55.75757576,,Pacific,8.0C,4,1.01,56.52
IMG_0001_2,1Bl,final,46,0.9,50.45,55.75757576,,Pacific,8.0C,4,0.62,34.83
IMG_0001_2,1Gr,final,46,0.75,41.88,55.75757576,,Pacific,8.0C,4,0.48,26.63
IMG_0001_2,1Or,final,46,1.01,56.32,55.75757576,,Pacific,8.0C,4,0.78,43.32
IMG_0001_2,1Bk,final,46,1.21,67.6,55.75757576,,Pacific,8.0C,4,1.04,57.87
IMG_0001_2,2Bl,final,46,1.33,74.33,55.75757576,,Pacific,8.0C,4,0.8,44.64
IMG_0001_2,2Gr,final,46,1.3,72.67,55.75757576,,Pacific,8.0C,4,0.88,48.88
IMG_0001_2,2Or,final,46,1.42,79.4,55.75757576,,Pacific,8.0C,4,0.88,49.04
IMG_0001_2,2Pk,final,46,1.22,68.24,55.75757576,,Pacific,8.0C,4,0.72,39.96
IMG_0001_2,2Wh,final,46,1.58,88.12,55.75757576,,Pacific,8.0C,4,1.2,66.91
IMG_0001_2,1Rd,final,46,1.32,73.5,55.75757576,,Pacific,8.0C,4,0.86,47.8
IMG_0001_2,3Pu,final,46,1.56,87.24,55.75757576,,Pacific,8.0C,4,1.35,75.47
IMG_0002,3Rd,final,82,1.48,88.84,60,,Olympia,8.0C,4,1.1,66.04
IMG_0002,1Bk,final,82,1.05,62.94,60,,Olympia,8.0C,4,0.89,53.14
IMG_0002,3Bl,final,82,1.02,61.06,60,,Olympia,8.0C,4,0.72,43.27
IMG_0002,1Or,final,82,1.21,72.78,60,,Olympia,8.0C,4,0.95,56.89
IMG_0002_1,2Bk,final,40,1.64,93.63,57,,Olympia,8.0C,4,1.39,79.18
IMG_0002_1,2Or,final,40,1.52,86.53,57,,Olympia,8.0C,4,1.21,68.96
IMG_0002_1,3Gr,final,40,1.99,113.22,57,,Olympia,8.0C,4,1.42,80.92
IMG_0002_1,2Pu,final,40,1.69,96.51,57,,Olympia,8.0C,4,1.72,98.31
IMG_0002_1,2Pk,final,40,1.84,104.92,57,,Olympia,8.0C,4,1.34,76.66
IMG_0002_1,3Bl,final,40,2.05,116.62,57,,Olympia,8.0C,4,1.33,76.06
IMG_0002_1,1Or,final,40,1.5,85.53,57,,Olympia,8.0C,4,1.19,67.63
IMG_0002_1,2Gr,final,40,1.34,76.56,57,,Olympia,8.0C,4,1.05,60.01
IMG_0002_1,1Bl,final,40,1.49,84.91,57,,Olympia,8.0C,4,0.96,54.92
IMG_0002_1,1Wh,final,40,1.58,90.23,57,,Olympia,8.0C,4,1.22,69.44
IMG_0002_1,2Wh,final,40,1.37,78.01,57,,Olympia,8.0C,4,1.3,74.36
IMG_0002_1,1Pk,final,40,1.09,62.17,57,,Olympia,8.0C,4,0.87,49.5
IMG_0002_1,1Rd,final,40,1.1,62.64,57,,Olympia,8.0C,4,0.92,52.2
IMG_0002_1,1Bk,final,40,1.34,76.54,57,,Olympia,8.0C,4,1.17,66.48
IMG_0002_1,1Gr,final,40,1.34,76.28,57,,Olympia,8.0C,4,1.07,61.06
IMG_0002_1,1Pu,final,40,1.44,82.28,57,,Olympia,8.0C,4,0.94,53.76
IMG_0002_1,2Bl,final,40,1.98,112.81,57,,Olympia,8.0C,4,1.41,80.6
IMG_0002_1,3Pk,final,40,1.86,106.14,57,,Olympia,8.0C,4,1.49,85.11
IMG_0002_1,3Pu,final,40,1.78,101.6,57,,Olympia,8.0C,4,1.37,78.17
IMG_0002_1,2Rd,final,40,1.55,88.18,57,,Olympia,8.0C,4,1.31,74.46
IMG_0002_2,2Bl,final,46,1.54,87.24,56.66666667,,Olympia,8.0C,4,1.28,72.5
IMG_0002_2,1Pk,final,46,2.56,144.82,56.66666667,,Olympia,8.0C,4,1.87,106.14
IMG_0002_2,2Bl,final,46,1.66,93.79,56.66666667,,Olympia,8.0C,4,1.32,74.57
IMG_0002_2,2Or,final,46,1.66,93.84,56.66666667,,Olympia,8.0C,4,1.16,65.53
IMG_0002_2,1Rd,final,46,1.63,92.14,56.66666667,,Olympia,8.0C,4,1.46,82.46
IMG_0002_2,2Rd,final,46,2.1,119,56.66666667,,Olympia,8.0C,4,2.17,123
IMG_0002_2,1Gr,final,46,1.96,110.94,56.66666667,,Olympia,8.0C,4,1.63,92.65
IMG_0002_2,2Wh,final,46,2.09,118.68,56.66666667,,Olympia,8.0C,4,1.65,93.62
IMG_0002_2,1Or,final,46,1.35,76.58,56.66666667,,Olympia,8.0C,4,1.11,63.03
IMG_0002_2,1Pu,final,46,2.08,117.64,56.66666667,,Olympia,8.0C,4,1.52,85.87
IMG_0002_2,1Wh,final,46,1.8,101.91,56.66666667,,Olympia,8.0C,4,1.14,64.35
IMG_0002_2,3Pu,final,46,1.86,105.15,56.66666667,,Olympia,8.0C,4,1.45,82.35
IMG_0002_2,3Bl,final,46,1.8,101.97,56.66666667,,Olympia,8.0C,4,1.45,82.15
IMG_0002_2,2Pu,final,46,2.32,131.58,56.66666667,,Olympia,8.0C,4,1.63,92.65
IMG_0002_2,1Bl,final,46,1.85,104.81,56.66666667,,Olympia,8.0C,4,2.41,136.44
IMG_0002_2,3Gr,final,46,1.62,91.71,56.66666667,,Olympia,8.0C,4,1.36,77.1
IMG_0002_2,2Pk,final,46,2.02,114.63,56.66666667,,Olympia,8.0C,4,1.74,98.39
IMG_0002_2,1Bk,final,46,1.98,112.29,56.66666667,,Olympia,8.0C,4,1.58,89.56
IMG_0002_2,2Pk,final,46,2.45,139.06,56.66666667,,Olympia,8.0C,4,1.96,111.04
IMG_0002_2,2Gr,final,46,2.66,151,56.66666667,,Olympia,8.0C,4,1.82,103.31
IMG_0003,3Rd,final,82,1.49,88.68,59.66666667,,Olympia,8.0C,4,1.1,65.73
IMG_0003,2Bl,final,82,0.91,54.38,59.66666667,,Olympia,8.0C,4,0.72,43.01
IMG_0003,1Or,final,82,1.22,72.57,59.66666667,,Olympia,8.0C,4,0.96,57.56
IMG_0003_1,3Or,final,59,1.68,94.51,56.36363636,,Pacific,7.7C,4,1.25,70.21
IMG_0003_1,2Pk,final,59,1.53,86.4,56.36363636,,Pacific,7.7C,4,1.08,60.75
IMG_0003_2,2Pk,final,31,1.33,77.79,58.33333333,,Pacific,8.0C,4,0.95,55.36
IMG_0003_2,3Pk,final,31,1.45,84.59,58.33333333,,Pacific,8.0C,4,1.14,66.75
IMG_0003_2,1Pk,final,31,1.09,63.66,58.33333333,,Pacific,8.0C,4,0.73,42.43
IMG_0003_2,1Bk,final,31,1.3,75.95,58.33333333,,Pacific,8.0C,4,1,58.55
IMG_0003_2,3Pu,final,31,1.77,103.32,58.33333333,,Pacific,8.0C,4,1.28,74.85
IMG_0003_2,1Or,final,31,1.33,77.62,58.33333333,,Pacific,8.0C,4,1.01,59.03
IMG_0003_2,1Bk,final,31,1.36,79.2,58.33333333,,Pacific,8.0C,4,1.01,58.69
IMG_0003_2,2Pu,final,31,1.21,70.46,58.33333333,,Pacific,8.0C,4,1.16,67.74
IMG_0003_2,2Rd,final,31,1.53,89.19,58.33333333,,Pacific,8.0C,4,1.11,64.85
IMG_0003_2,3Wh,final,31,1.32,77.16,58.33333333,,Pacific,8.0C,4,1.23,72
IMG_0003_2,2Bk,final,31,1.37,80.06,58.33333333,,Pacific,8.0C,4,1.04,60.42
IMG_0003_2,1Rd,final,31,1.38,80.45,58.33333333,,Pacific,8.0C,4,1.13,65.73
IMG_0003_2,1Bl,final,31,0.94,54.56,58.33333333,,Pacific,8.0C,4,0.6,34.83
IMG_0003_2,3Bl,final,31,1.35,78.75,58.33333333,,Pacific,8.0C,4,1.04,60.83
IMG_0003_2,2Or,final,31,1.53,89.05,58.33333333,,Pacific,8.0C,4,1.05,61.29
IMG_0003_2,2Gr,final,31,1.04,60.75,58.33333333,,Pacific,8.0C,4,0.75,43.57
IMG_0003_2,3Gr,final,31,1.24,72.09,58.33333333,,Pacific,8.0C,4,0.84,48.75
IMG_0004,3Bl,final,14,1.84,102.73,55.75757576,,Pacific,7.7C,4,1.38,76.84
IMG_0004,2Gr,final,14,1.45,80.96,55.75757576,,Pacific,7.7C,4,0.9,50.33
IMG_0004,1Rd,final,14,1.47,82.01,55.75757576,,Pacific,7.7C,4,1.01,56.22
IMG_0004,2Pu,final,14,1.1,61.06,55.75757576,,Pacific,7.7C,4,0.85,47.43
IMG_0004,1Pk,final,14,1.11,61.62,55.75757576,,Pacific,7.7C,4,0.85,47.38
IMG_0004,1Bk,final,14,1.44,80.31,55.75757576,,Pacific,7.7C,4,1.12,62.51
IMG_0004,2Bl,final,14,1.38,77.2,55.75757576,,Pacific,7.7C,4,1.07,59.46
IMG_0004,1Pk,final,14,1.5,83.74,55.75757576,,Pacific,7.7C,4,1.41,78.77
IMG_0004,3Gr,final,14,1.88,104.81,55.75757576,,Pacific,7.7C,4,1.43,79.63
IMG_0004,1Bl,final,14,1.62,90.14,55.75757576,,Pacific,7.7C,4,0.97,54.2
IMG_0004,1Or,final,14,1.32,73.82,55.75757576,,Pacific,7.7C,4,0.83,46.53
IMG_0004,1Wh,final,14,1.46,81.44,55.75757576,,Pacific,7.7C,4,1.36,75.96
IMG_0004,1Gr,final,14,1.19,66.27,55.75757576,,Pacific,7.7C,4,0.93,51.62
IMG_0004,3Pk,final,14,1.72,95.72,55.75757576,,Pacific,7.7C,4,1.3,72.42
IMG_0004,2Bk,final,14,2.06,114.61,55.75757576,,Pacific,7.7C,4,1.3,72.72
IMG_0004,3Wh,final,14,1.72,95.75,55.75757576,,Pacific,7.7C,4,1.22,67.86
IMG_0004,1Pu,final,14,1,55.99,55.75757576,,Pacific,7.7C,4,0.84,47
IMG_0004,2Or,final,14,1.53,85.51,55.75757576,,Pacific,7.7C,4,0.89,49.79
IMG_0004,1Or,final,14,1.78,99.39,55.75757576,,Pacific,7.7C,4,1.43,79.56
IMG_0004_1,3Or,final,59,1.42,94.81,66.66666667,,Olympia,7.7C,4,1.14,75.77
IMG_0004_1,3Rd,final,59,1.64,109.66,66.66666667,,Olympia,7.7C,4,1.37,91.14
IMG_0004_2,1Bk,final,31,1.24,73.01,59,,Olympia,8.0C,4,1.08,63.57
